record_uid,lead_id,listing_id,lead_channel_key,buyer_intent,qualified_flag,lead_status,budget_band,lead_timestamp,_gold_created_at,_gold_schema_version
LEAD-PHY-0012462,LED-00012462,LST-0020566,4,Medium,false,new,50L-1Cr,2026-04-24T03:55:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012463,LED-00012463,LST-0027887,4,Medium,true,site_visit,50L-1Cr,2025-11-18T16:45:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012464,LED-00012464,LST-0035623,1,Medium,false,new,5Cr+,2025-08-10T07:52:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012465,LED-00012465,LST-0021311,4,Exploratory,false,new,1Cr-2Cr,2026-05-23T05:40:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012466,LED-00012466,LST-0025958,2,Medium,false,contacted,50L-1Cr,2025-12-14T09:51:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012467,LED-00012467,LST-0018108,1,Exploratory,true,negotiation,1Cr-2Cr,2025-09-23T18:49:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012468,LED-00012468,LST-0016838,3,Medium,true,qualified,2Cr-5Cr,2026-01-10T09:09:06.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012469,LED-00012469,LST-0027416,2,Exploratory,false,contacted,Under 50L,2025-11-05T09:24:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012470,LED-00012470,LST-0037060,4,Exploratory,false,closed_unqualified,5Cr+,2026-03-08T19:47:30.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012471,LED-00012471,LST-0008822,4,Medium,true,site_visit,1Cr-2Cr,2025-12-15T07:22:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012472,LED-00012472,LST-0010784,6,Medium,false,new,Under 50L,2026-01-07T21:51:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012473,LED-00012473,LST-0031734,1,Medium,false,new,Under 50L,2026-05-09T03:06:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012474,LED-00012474,LST-0008293,4,High,false,contacted,Under 50L,2025-12-22T01:30:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012475,LED-00012475,LST-0022802,4,Exploratory,false,contacted,1Cr-2Cr,2025-11-18T06:17:30.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012476,LED-00012476,LST-0021425,2,Medium,true,qualified,5Cr+,2026-03-29T01:53:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012477,LED-00012477,LST-0036451,3,Medium,false,contacted,50L-1Cr,2026-04-19T03:36:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012478,LED-00012478,LST-0034061,4,Exploratory,false,closed_unqualified,50L-1Cr,2026-01-15T02:54:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012479,LED-00012479,LST-0020670,2,Medium,false,closed_unqualified,50L-1Cr,2025-07-31T01:11:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012480,LED-00012480,LST-0025491,2,Medium,true,negotiation,5Cr+,2025-01-30T21:15:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012481,LED-00012481,LST-0007876,3,High,false,new,2Cr-5Cr,2026-03-25T10:56:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012482,LED-00012482,LST-0010031,2,Exploratory,false,new,Under 50L,2024-12-23T08:29:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012483,LED-00012483,LST-0012583,4,Medium,true,negotiation,5Cr+,2026-05-30T20:59:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012484,LED-00012484,LST-0031621,6,Exploratory,true,qualified,1Cr-2Cr,2025-09-24T22:15:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012485,LED-00012485,LST-0038551,4,Medium,true,qualified,50L-1Cr,2026-06-27T04:45:41.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012486,LED-00012486,LST-0001651,3,Exploratory,false,closed_unqualified,50L-1Cr,2024-09-08T22:38:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012487,LED-00012487,LST-0014957,4,Exploratory,true,negotiation,2Cr-5Cr,2026-04-08T09:31:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012488,LED-00012488,LST-0000097,4,Medium,false,contacted,50L-1Cr,2024-11-14T05:34:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012489,LED-00012489,LST-0015347,2,Medium,false,new,Under 50L,2024-11-13T23:43:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012490,LED-00012490,LST-0002405,2,Medium,false,contacted,50L-1Cr,2025-09-23T04:04:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012491,LED-00012491,LST-0032461,3,Medium,false,contacted,Under 50L,2026-06-06T13:45:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012492,LED-00012492,LST-0000616,4,Exploratory,false,contacted,1Cr-2Cr,2026-04-01T16:20:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012493,LED-00012493,LST-0030218,1,High,false,closed_unqualified,1Cr-2Cr,2025-01-11T22:01:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012494,LED-00012494,LST-0012348,4,High,false,new,50L-1Cr,2024-07-16T14:35:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012495,LED-00012495,LST-0003081,4,Exploratory,true,negotiation,1Cr-2Cr,2024-05-22T23:31:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012496,LED-00012496,LST-0028694,2,Medium,false,closed_unqualified,1Cr-2Cr,2024-12-28T04:41:30.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012497,LED-00012497,LST-0000565,4,High,true,qualified,2Cr-5Cr,2025-06-14T20:19:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012498,LED-00012498,LST-0032535,1,High,false,closed_unqualified,5Cr+,2026-02-06T16:20:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012499,LED-00012499,LST-0009418,4,Medium,false,contacted,1Cr-2Cr,2026-06-10T00:06:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012500,LED-00012500,LST-0036470,4,Medium,false,new,5Cr+,2026-01-02T21:56:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012501,LED-00012501,LST-0039359,4,Exploratory,false,closed_unqualified,1Cr-2Cr,2026-01-05T00:49:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012502,LED-00012502,LST-0030362,2,High,false,contacted,50L-1Cr,2026-01-18T14:48:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012503,LED-00012503,LST-0016584,4,Medium,true,negotiation,50L-1Cr,2025-10-23T14:03:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012504,LED-00012504,LST-0016291,2,Exploratory,true,negotiation,50L-1Cr,2026-02-02T10:33:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012505,LED-00012505,LST-0019656,2,High,true,qualified,1Cr-2Cr,2025-05-09T19:14:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012506,LED-00012506,LST-0002245,4,Exploratory,true,site_visit,1Cr-2Cr,2026-06-21T07:08:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012507,LED-00012507,LST-0018017,4,High,true,site_visit,50L-1Cr,2024-08-16T06:51:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012508,LED-00012508,LST-0024357,4,High,true,qualified,2Cr-5Cr,2025-07-18T04:03:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012509,LED-00012509,LST-0034599,1,Exploratory,false,new,1Cr-2Cr,2025-05-24T06:37:30.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012510,LED-00012510,LST-0007548,2,Exploratory,false,new,2Cr-5Cr,2025-07-16T08:38:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012511,LED-00012511,LST-0031941,1,High,false,closed_unqualified,2Cr-5Cr,2025-11-14T16:45:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012512,LED-00012512,LST-0033475,4,Exploratory,false,new,2Cr-5Cr,2025-03-22T17:20:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012513,LED-00012513,LST-0038300,1,Exploratory,false,contacted,2Cr-5Cr,2025-12-17T17:56:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012514,LED-00012514,LST-0039987,2,Exploratory,false,new,5Cr+,2026-05-04T17:57:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012515,LED-00012515,LST-0032750,3,Exploratory,true,site_visit,50L-1Cr,2025-07-01T20:08:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012516,LED-00012516,LST-0009681,4,High,false,new,50L-1Cr,2026-02-18T10:53:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012517,LED-00012517,LST-0010492,6,Exploratory,false,new,2Cr-5Cr,2024-07-25T01:37:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012518,LED-00012518,LST-0020932,3,Medium,true,qualified,50L-1Cr,2026-02-26T01:50:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012519,LED-00012519,LST-0008036,4,Exploratory,true,qualified,2Cr-5Cr,2025-07-22T12:10:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012520,LED-00012520,LST-0009721,3,Exploratory,false,contacted,50L-1Cr,2026-04-13T08:42:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012521,LED-00012521,LST-0035556,4,Exploratory,true,negotiation,50L-1Cr,2026-06-08T03:21:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012522,LED-00012522,LST-0037528,2,High,false,new,1Cr-2Cr,2026-04-25T02:27:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012523,LED-00012523,LST-0012302,4,Medium,true,site_visit,5Cr+,2025-02-01T13:51:41.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012524,LED-00012524,LST-0015387,6,Exploratory,false,closed_unqualified,50L-1Cr,2025-01-29T20:35:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012525,LED-00012525,LST-0026934,2,Exploratory,true,site_visit,5Cr+,2026-05-09T15:59:57.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012526,LED-00012526,LST-0002852,3,Medium,true,qualified,5Cr+,2026-02-15T13:25:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012527,LED-00012527,LST-0022647,3,Medium,true,qualified,Under 50L,2024-05-28T12:27:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012528,LED-00012528,LST-0008814,2,Medium,true,qualified,50L-1Cr,2025-08-28T23:22:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012529,LED-00012529,LST-0017398,1,High,false,new,5Cr+,2026-03-19T20:17:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012530,LED-00012530,LST-0017034,2,Medium,true,qualified,5Cr+,2025-07-07T16:39:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012531,LED-00012531,LST-0008561,4,Medium,false,contacted,2Cr-5Cr,2026-05-20T00:13:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012532,LED-00012532,LST-0011701,4,High,false,contacted,50L-1Cr,2025-01-10T22:45:02.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012533,LED-00012533,LST-0024565,4,Exploratory,true,site_visit,50L-1Cr,2025-10-15T04:10:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012534,LED-00012534,LST-0008612,4,High,true,qualified,1Cr-2Cr,2025-08-23T19:10:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012535,LED-00012535,LST-0006439,6,Medium,false,closed_unqualified,Under 50L,2026-03-25T12:27:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012536,LED-00012536,LST-0038267,2,High,false,contacted,1Cr-2Cr,2026-04-30T21:26:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012537,LED-00012537,LST-0000682,1,High,false,contacted,Under 50L,2026-05-28T10:07:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012538,LED-00012538,LST-0035872,2,Medium,true,site_visit,1Cr-2Cr,2025-08-09T17:20:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012539,LED-00012539,LST-0019847,4,Medium,true,site_visit,50L-1Cr,2025-05-27T23:53:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012540,LED-00012540,LST-0021861,6,High,false,new,Under 50L,2024-03-20T11:56:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012541,LED-00012541,LST-0028176,4,Medium,true,qualified,1Cr-2Cr,2025-03-19T01:39:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012542,LED-00012542,LST-0023608,1,Exploratory,false,contacted,1Cr-2Cr,2024-05-22T16:37:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012543,LED-00012543,LST-0007194,4,Medium,false,closed_unqualified,1Cr-2Cr,2025-03-06T12:05:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012544,LED-00012544,LST-0014154,4,Medium,false,closed_unqualified,1Cr-2Cr,2025-04-22T04:05:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012545,LED-00012545,LST-0011801,2,Exploratory,true,qualified,Under 50L,2025-12-28T22:10:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012546,LED-00012546,LST-0032103,2,Medium,false,contacted,2Cr-5Cr,2025-10-29T16:20:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012547,LED-00012547,LST-0019132,6,Exploratory,true,qualified,1Cr-2Cr,2026-01-23T13:32:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012548,LED-00012548,LST-0030483,1,Medium,false,contacted,2Cr-5Cr,2024-12-09T01:00:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012549,LED-00012549,LST-0014665,4,Medium,true,negotiation,Under 50L,2026-06-08T10:42:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012550,LED-00012550,LST-0035285,6,Exploratory,true,qualified,50L-1Cr,2026-04-01T10:09:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012551,LED-00012551,LST-0010560,4,Exploratory,false,contacted,Under 50L,2026-01-29T11:38:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012552,LED-00012552,LST-0025545,4,Medium,false,new,Under 50L,2025-10-28T11:36:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012553,LED-00012553,LST-0024651,2,High,false,closed_unqualified,Under 50L,2025-12-09T06:11:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012555,LED-00012555,LST-0030641,4,Medium,true,site_visit,5Cr+,2024-02-11T20:43:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012556,LED-00012556,LST-0027551,4,Medium,false,new,50L-1Cr,2025-10-11T18:42:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012557,LED-00012557,LST-0025492,4,Medium,true,site_visit,Under 50L,2026-06-02T06:50:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012558,LED-00012558,LST-0036852,2,Medium,true,qualified,1Cr-2Cr,2025-10-10T01:23:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012559,LED-00012559,LST-0039255,2,High,false,closed_unqualified,1Cr-2Cr,2025-12-22T16:26:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012560,LED-00012560,LST-0022140,6,Medium,true,site_visit,Under 50L,2025-04-10T05:34:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012561,LED-00012561,LST-0025980,2,Medium,false,new,50L-1Cr,2024-07-02T23:48:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012562,LED-00012562,LST-0036586,1,Exploratory,true,qualified,1Cr-2Cr,2024-12-25T12:05:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012563,LED-00012563,LST-0001812,1,Medium,false,contacted,50L-1Cr,2026-02-14T21:39:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012564,LED-00012564,LST-0002849,2,High,true,qualified,1Cr-2Cr,2026-06-09T11:01:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012565,LED-00012565,LST-0025343,6,High,false,contacted,Under 50L,2024-08-29T05:03:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012566,LED-00012566,LST-0027066,4,Exploratory,false,closed_unqualified,Under 50L,2026-05-08T08:24:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012567,LED-00012567,LST-0019550,4,Medium,false,new,1Cr-2Cr,2025-09-08T18:21:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012568,LED-00012568,LST-0000531,3,High,false,closed_unqualified,50L-1Cr,2025-02-09T17:37:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012569,LED-00012569,LST-0032363,3,Medium,true,qualified,2Cr-5Cr,2026-04-26T18:17:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012570,LED-00012570,LST-0027626,2,Medium,false,closed_unqualified,1Cr-2Cr,2026-06-25T23:04:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012571,LED-00012571,LST-0024741,4,Medium,true,negotiation,1Cr-2Cr,2026-04-19T00:33:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012572,LED-00012572,LST-0012222,4,Medium,true,qualified,50L-1Cr,2025-08-08T19:12:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012573,LED-00012573,LST-0004008,1,Medium,false,contacted,1Cr-2Cr,2025-01-22T04:00:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012574,LED-00012574,LST-0034250,4,High,true,qualified,Under 50L,2024-04-05T20:20:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012575,LED-00012575,LST-0021730,3,Exploratory,false,contacted,1Cr-2Cr,2026-02-26T17:03:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012576,LED-00012576,LST-0023051,4,Medium,false,contacted,50L-1Cr,2025-12-27T13:22:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012577,LED-00012577,LST-0009048,4,Medium,false,new,1Cr-2Cr,2026-02-23T14:12:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012578,LED-00012578,LST-0028115,5,High,false,contacted,1Cr-2Cr,2026-03-20T18:00:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012579,LED-00012579,LST-0004442,2,Exploratory,false,closed_unqualified,Under 50L,2025-11-07T18:30:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012580,LED-00012580,LST-0030489,1,High,false,new,2Cr-5Cr,2026-02-14T00:30:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012581,LED-00012581,LST-0013042,4,Medium,false,new,1Cr-2Cr,2025-07-31T11:17:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012582,LED-00012582,LST-0034872,6,Exploratory,false,closed_unqualified,50L-1Cr,2024-03-14T09:06:02.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012583,LED-00012583,LST-0007876,2,Medium,true,qualified,1Cr-2Cr,2025-03-16T01:21:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012584,LED-00012584,LST-0018473,2,Medium,true,qualified,50L-1Cr,2026-02-17T17:50:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012585,LED-00012585,LST-0017266,2,Medium,true,site_visit,1Cr-2Cr,2026-04-01T10:26:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012586,LED-00012586,LST-0036795,4,Exploratory,true,qualified,1Cr-2Cr,2025-07-20T03:16:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012587,LED-00012587,LST-0032971,4,High,false,contacted,50L-1Cr,2025-10-23T07:54:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012588,LED-00012588,LST-0013092,4,Exploratory,false,contacted,5Cr+,2026-03-14T19:11:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012589,LED-00012589,LST-0001410,4,Medium,true,qualified,2Cr-5Cr,2026-04-25T16:37:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012590,LED-00012590,LST-0017111,6,Medium,true,site_visit,2Cr-5Cr,2026-02-09T23:15:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012591,LED-00012591,LST-0014315,4,High,true,qualified,2Cr-5Cr,2026-02-21T10:16:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012592,LED-00012592,LST-0000768,4,Medium,false,contacted,1Cr-2Cr,2025-05-10T22:25:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012593,LED-00012593,LST-0026024,4,High,true,site_visit,50L-1Cr,2026-01-31T14:33:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012594,LED-00012594,LST-0023282,4,Medium,false,new,1Cr-2Cr,2026-03-19T06:19:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012595,LED-00012595,LST-0008162,1,Medium,true,qualified,2Cr-5Cr,2026-01-05T14:40:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012596,LED-00012596,LST-0016665,2,High,true,qualified,5Cr+,2026-03-04T07:45:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012597,LED-00012597,LST-0001310,2,High,true,site_visit,50L-1Cr,2025-05-25T11:18:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012598,LED-00012598,LST-0030847,3,Exploratory,true,site_visit,50L-1Cr,2026-05-27T05:26:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012599,LED-00012599,LST-0017134,4,Exploratory,true,qualified,50L-1Cr,2026-01-13T05:53:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012600,LED-00012600,LST-0009347,2,High,false,new,1Cr-2Cr,2025-09-17T15:09:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012601,LED-00012601,LST-0027773,3,Exploratory,false,contacted,5Cr+,2025-02-02T01:11:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012602,LED-00012602,LST-0005337,4,Medium,false,new,50L-1Cr,2026-06-24T20:22:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012603,LED-00012603,LST-0018109,3,Exploratory,true,qualified,Under 50L,2025-02-21T08:12:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012604,LED-00012604,LST-0031407,6,High,true,site_visit,1Cr-2Cr,2024-08-25T05:54:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012605,LED-00012605,LST-0034971,6,Medium,true,site_visit,50L-1Cr,2026-06-12T13:25:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012606,LED-00012606,LST-0011855,4,High,false,contacted,1Cr-2Cr,2024-11-01T23:54:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012607,LED-00012607,LST-0033961,2,Medium,false,contacted,50L-1Cr,2026-04-19T08:45:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012609,LED-00012609,LST-0009584,4,Exploratory,true,site_visit,1Cr-2Cr,2026-05-21T06:48:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012610,LED-00012610,LST-0000430,6,Exploratory,true,negotiation,50L-1Cr,2026-06-12T15:08:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0012611,LED-00012611,LST-0022648,4,Exploratory,true,site_visit,1Cr-2Cr,2024-10-04T03:50:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
