record_uid,listing_id,locality_id,broker_id,property_key,price_band_key,listing_status,asking_price_inr,built_up_area_sqft,price_per_sqft,calculated_price_per_sqft,price_per_sqft_variance,listing_created_date,completion_date,last_updated_timestamp,is_completed,is_chronology_valid,actual_days_on_market,days_since_last_update,days_on_market_status_aware,_gold_created_at,_gold_schema_version
LISTING-PHY-0012371,LST-0012371,LOC-078,BRK-0214,2,3,active,11918472,1416,8417,8417,0,2025-07-31,,2025-12-26T04:24:49.000Z,false,,,224,413,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012375,LST-0012375,LOC-011,BRK-0033,8,2,withdrawn,7851370,589,13330,13330,0,2025-06-27,,2025-09-24T17:19:30.000Z,false,,,317,447,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012377,LST-0012377,LOC-060,BRK-0197,3,4,active,27974732,2098,13334,13334,0,2024-03-01,,2024-07-18T19:33:20.000Z,false,,,750,930,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012379,LST-0012379,LOC-033,BRK-0038,2,1,paused,4307975,1195,3605,3605,0,2024-02-10,,2024-05-01T08:16:34.000Z,false,,,828,950,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012382,LST-0012382,LOC-060,BRK-0314,3,4,sold,21432301,1111,19291,19291,0,2026-03-30,2026-05-06,2026-06-30T00:00:00.000Z,true,true,37,38,37,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012387,LST-0012387,LOC-040,BRK-0257,1,4,sold,32669595,1719,19005,19005,0,2026-03-10,2026-04-01,2026-06-03T13:30:05.000Z,true,true,22,65,22,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012388,LST-0012388,LOC-024,BRK-0172,6,5,active,53558280,3030,17676,17676,0,2024-01-07,,2024-05-09T00:52:46.000Z,false,,,820,984,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012397,LST-0012397,LOC-038,BRK-0004,14,4,active,38243890,4013,9530,9530,0,2024-06-11,,2024-11-07T23:06:19.000Z,false,,,638,828,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012400,LST-0012400,LOC-054,BRK-0012,2,2,expired,8030286,726,11061,11061,0,2026-02-06,,2026-03-02T18:59:36.000Z,false,,,158,223,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012401,LST-0012401,LOC-035,BRK-0261,1,3,active,12864175,1195,10765,10765,0,2025-10-18,,2026-01-16T17:53:13.000Z,false,,,203,334,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012402,LST-0012402,LOC-035,BRK-0283,14,4,active,20851390,1390,15001,15001,0,2024-03-13,,2024-04-19T02:56:20.000Z,false,,,840,918,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012406,LST-0012406,LOC-035,BRK-0152,1,3,expired,13478400,1170,11520,11520,0,2024-12-01,,2024-12-04T00:51:11.000Z,false,,,611,655,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012407,LST-0012407,LOC-064,BRK-0043,1,4,active,36522752,1832,19936,19936,0,2024-03-07,,2024-05-12T12:42:21.000Z,false,,,817,924,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012411,LST-0012411,LOC-010,BRK-0318,2,3,active,16411950,1350,12157,12157,0,2025-05-10,,2025-06-09T02:53:53.000Z,false,,,424,495,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012412,LST-0012412,LOC-048,BRK-0312,3,4,paused,25629152,1424,17998,17998,0,2024-05-03,,2024-05-18T06:51:02.000Z,false,,,811,867,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012421,LST-0012421,LOC-078,BRK-0054,3,3,active,15658748,2212,7079,7079,0,2026-02-03,,2026-03-13T16:21:39.000Z,false,,,147,226,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012441,LST-0012441,LOC-049,BRK-0036,2,3,active,13636355,2095,6509,6509,0,2025-12-21,,2026-01-17T16:17:24.000Z,false,,,202,270,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012442,LST-0012442,LOC-037,BRK-0212,14,4,active,23417310,3990,5869,5869,0,2025-09-29,,2025-10-24T14:25:45.000Z,false,,,287,353,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012467,LST-0012467,LOC-064,BRK-0316,1,4,active,29855784,1704,17521,17521,0,2024-03-25,,2024-06-20T01:01:42.000Z,false,,,778,906,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012472,LST-0012472,LOC-031,BRK-0064,2,4,expired,22367202,1703,13134,13134,0,2024-05-05,,2024-07-10T02:09:13.000Z,false,,,758,865,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012477,LST-0012477,LOC-019,BRK-0190,3,4,active,29149524,2043,14268,14268,0,2024-11-27,,2025-03-07T05:11:18.000Z,false,,,518,659,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012481,LST-0012481,LOC-014,BRK-0082,3,3,active,12869221,1453,8857,8857,0,2025-01-22,,2025-03-16T05:23:02.000Z,false,,,509,603,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012482,LST-0012482,LOC-072,BRK-0224,1,4,active,31134312,2069,15048,15048,0,2024-11-03,,2025-02-02T11:20:50.000Z,false,,,551,683,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012485,LST-0012485,LOC-037,BRK-0111,1,2,active,5963860,1039,5740,5740,0,2025-01-03,,2025-02-03T19:56:48.000Z,false,,,550,622,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012486,LST-0012486,LOC-018,BRK-0175,2,3,active,16594764,1789,9276,9276,0,2025-08-06,,2025-09-16T08:06:21.000Z,false,,,325,407,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012487,LST-0012487,LOC-008,BRK-0077,2,4,active,26108124,1556,16779,16779,0,2024-03-31,,2024-05-10T00:02:42.000Z,false,,,819,900,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012502,LST-0012502,LOC-013,BRK-0098,15,4,sold,21627697,3523,6139,6139,0,2026-02-02,2026-06-30,2026-04-22T11:41:01.000Z,true,true,148,107,148,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012510,LST-0012510,LOC-077,BRK-0309,2,2,active,6278292,1314,4778,4778,0,2024-10-18,,2024-10-31T00:44:34.000Z,false,,,645,699,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012514,LST-0012514,LOC-018,BRK-0080,8,1,rented,4229400,456,9275,9275,0,2024-01-16,2024-04-12,2024-02-04T23:51:42.000Z,true,true,87,915,87,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012520,LST-0012520,LOC-065,BRK-0066,1,2,sold,9782412,1821,5372,5372,0,2024-11-13,2024-12-26,2025-01-14T08:19:12.000Z,true,true,43,570,43,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012527,LST-0012527,LOC-071,BRK-0052,5,4,active,29050733,2767,10499,10499,0,2024-05-04,,2024-08-06T02:57:54.000Z,false,,,731,866,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012530,LST-0012530,LOC-010,BRK-0217,2,2,active,7084296,1613,4392,4392,0,2025-12-17,,2026-03-22T05:39:43.000Z,false,,,138,274,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012531,LST-0012531,LOC-016,BRK-0185,8,3,paused,10728300,660,16255,16255,0,2025-03-20,,2025-08-04T16:22:47.000Z,false,,,368,546,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012532,LST-0012532,LOC-031,BRK-0099,6,4,active,33253993,2419,13747,13747,0,2025-04-11,,2025-05-02T16:36:05.000Z,false,,,462,524,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012535,LST-0012535,LOC-048,BRK-0167,3,2,active,8653836,516,16771,16771,0,2024-03-25,,2024-07-25T18:19:11.000Z,false,,,743,906,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012543,LST-0012543,LOC-048,BRK-0099,14,5,active,53166750,3075,17290,17290,0,2024-09-16,,2024-12-29T02:00:46.000Z,false,,,586,731,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012545,LST-0012545,LOC-062,BRK-0010,1,2,rented,6397209,963,6643,6643,0,2026-01-31,2026-06-30,2026-03-24T01:11:20.000Z,true,true,150,136,150,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012555,LST-0012555,LOC-070,BRK-0145,3,2,rented,7206628,1172,6149,6149,0,2025-01-24,2025-03-17,2025-03-24T16:21:21.000Z,true,true,52,501,52,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012556,LST-0012556,LOC-070,BRK-0010,3,3,rented,10199574,1338,7623,7623,0,2025-09-12,2025-12-07,2026-01-20T11:41:50.000Z,true,true,86,199,86,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012562,LST-0012562,LOC-028,BRK-0318,6,4,active,36534615,1751,20865,20865,0,2025-03-18,,2025-03-20T21:36:59.000Z,false,,,505,548,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012568,LST-0012568,LOC-003,BRK-0132,13,5,active,60435504,5328,11343,11343,0,2024-11-26,,2025-03-04T21:05:53.000Z,false,,,521,660,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012571,LST-0012571,LOC-071,BRK-0043,2,3,sold,13515944,1538,8788,8788,0,2025-11-04,2026-02-12,2026-02-26T02:34:19.000Z,true,true,100,162,100,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012572,LST-0012572,LOC-017,BRK-0241,15,4,expired,30130128,5052,5964,5964,0,2024-03-16,,2024-04-25T19:37:01.000Z,false,,,834,915,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012576,LST-0012576,LOC-014,BRK-0210,2,3,sold,12413076,1693,7332,7332,0,2024-04-08,2024-08-25,2024-04-30T19:58:37.000Z,true,true,139,829,139,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012579,LST-0012579,LOC-058,BRK-0123,7,1,active,3284960,560,5866,5866,0,2025-12-21,,2026-01-28T01:52:19.000Z,false,,,191,270,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012586,LST-0012586,LOC-050,BRK-0106,1,3,sold,13338741,1833,7277,7277,0,2026-01-31,2026-03-20,2026-06-18T22:54:16.000Z,true,true,48,50,48,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012589,LST-0012589,LOC-069,BRK-0253,7,1,rented,2609047,469,5563,5563,0,2024-10-25,2024-12-08,2024-12-14T08:47:56.000Z,true,true,44,601,44,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012596,LST-0012596,LOC-080,BRK-0297,2,3,active,18153933,1047,17339,17339,0,2024-09-18,,2024-10-07T10:02:47.000Z,false,,,669,729,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012601,LST-0012601,LOC-018,BRK-0019,2,3,sold,16265592,2188,7434,7434,0,2025-07-17,2025-10-30,2025-08-14T12:23:51.000Z,true,true,105,358,105,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012604,LST-0012604,LOC-063,BRK-0074,7,1,withdrawn,3561950,350,10177,10177,0,2024-01-23,,2024-05-28T11:37:48.000Z,false,,,801,968,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012612,LST-0012612,LOC-072,BRK-0274,3,4,active,21843472,1414,15448,15448,0,2025-12-10,,2026-01-26T19:07:44.000Z,false,,,193,281,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012615,LST-0012615,LOC-053,BRK-0279,1,2,rented,5607931,1333,4207,4207,0,2026-03-25,2026-06-30,2026-05-14T05:01:49.000Z,true,true,97,85,97,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012617,LST-0012617,LOC-064,BRK-0040,5,4,sold,38426732,2108,18229,18229,0,2024-01-29,2024-04-25,2024-04-10T06:31:23.000Z,true,true,87,849,87,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012622,LST-0012622,LOC-064,BRK-0133,3,4,active,32830506,2007,16358,16358,0,2024-05-12,,2024-09-29T15:00:38.000Z,false,,,677,858,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012626,LST-0012626,LOC-069,BRK-0276,3,3,active,13890786,1729,8034,8034,0,2025-04-13,,2025-07-08T10:48:48.000Z,false,,,395,522,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012630,LST-0012630,LOC-045,BRK-0051,2,2,active,9821280,1680,5846,5846,0,2025-04-01,,2025-06-16T04:05:35.000Z,false,,,417,534,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012631,LST-0012631,LOC-034,BRK-0242,5,3,withdrawn,13940902,1726,8077,8077,0,2024-02-09,,2024-05-30T06:34:10.000Z,false,,,799,951,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012639,LST-0012639,LOC-054,BRK-0120,7,1,active,4002456,474,8444,8444,0,2024-06-22,,2024-07-26T11:06:16.000Z,false,,,742,817,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012640,LST-0012640,LOC-014,BRK-0111,2,2,expired,9301900,1114,8350,8350,0,2024-11-01,,2024-11-26T18:48:56.000Z,false,,,619,685,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012642,LST-0012642,LOC-059,BRK-0225,1,4,expired,31340624,2428,12908,12908,0,2025-05-29,,2025-10-13T15:56:17.000Z,false,,,298,476,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012650,LST-0012650,LOC-057,BRK-0283,2,2,active,9441960,1518,6220,6220,0,2024-03-16,,2024-06-24T23:48:06.000Z,false,,,774,915,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012656,LST-0012656,LOC-010,BRK-0189,2,3,sold,15601110,1470,10613,10613,0,2024-09-07,2024-11-07,2024-10-15T12:13:07.000Z,true,true,61,661,61,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012660,LST-0012660,LOC-073,BRK-0277,2,2,sold,6904770,1410,4897,4897,0,2025-09-25,2026-04-23,2025-11-13T17:09:27.000Z,true,true,210,267,210,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012662,LST-0012662,LOC-043,BRK-0036,1,4,active,29654724,2046,14494,14494,0,2024-04-11,,2024-04-12T20:30:02.000Z,false,,,847,889,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012677,LST-0012677,LOC-044,BRK-0019,2,4,paused,21383364,1366,15654,15654,0,2024-09-17,,2025-02-01T17:04:45.000Z,false,,,552,730,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012685,LST-0012685,LOC-033,BRK-0260,2,2,paused,5813262,1274,4563,4563,0,2025-09-11,,2025-12-01T13:48:59.000Z,false,,,249,371,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012691,LST-0012691,LOC-042,BRK-0251,3,3,active,10087425,1257,8025,8025,0,2024-10-09,,2024-12-05T09:21:37.000Z,false,,,610,708,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012692,LST-0012692,LOC-080,BRK-0033,2,4,active,35678734,2021,17654,17654,0,2024-09-03,,2024-12-06T03:07:50.000Z,false,,,609,744,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012700,LST-0012700,LOC-077,BRK-0304,3,2,expired,9031750,1625,5558,5558,0,2025-02-24,,2025-05-01T22:37:10.000Z,false,,,463,570,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012705,LST-0012705,LOC-038,BRK-0240,2,2,expired,8562750,1225,6990,6990,0,2025-04-17,,2025-08-29T14:25:35.000Z,false,,,343,518,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012706,LST-0012706,LOC-059,BRK-0228,3,3,active,11323521,759,14919,14919,0,2024-04-04,,2024-07-26T16:07:11.000Z,false,,,742,896,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012716,LST-0012716,LOC-067,BRK-0262,2,3,withdrawn,18457932,1447,12756,12756,0,2025-01-18,,2025-04-17T21:48:37.000Z,false,,,477,607,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012718,LST-0012718,LOC-012,BRK-0091,14,5,active,66345564,3804,17441,17441,0,2025-12-30,,2026-02-18T05:00:35.000Z,false,,,170,261,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012719,LST-0012719,LOC-017,BRK-0140,2,1,active,4697076,894,5254,5254,0,2025-04-09,,2025-05-07T06:53:21.000Z,false,,,457,526,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012725,LST-0012725,LOC-026,BRK-0277,6,2,active,8197637,1357,6041,6041,0,2024-07-21,,2024-11-16T09:45:42.000Z,false,,,629,788,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012726,LST-0012726,LOC-007,BRK-0266,3,3,active,11735744,932,12592,12592,0,2024-12-12,,2025-02-22T00:01:47.000Z,false,,,531,644,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012734,LST-0012734,LOC-025,BRK-0294,8,1,rented,2519264,374,6736,6736,0,2024-04-13,2024-08-22,2024-07-24T04:21:48.000Z,true,true,131,744,131,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012735,LST-0012735,LOC-021,BRK-0193,2,2,paused,7562450,1550,4879,4879,0,2024-08-04,,2024-12-14T09:17:30.000Z,false,,,601,774,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012737,LST-0012737,LOC-034,BRK-0091,14,4,sold,27563328,2808,9816,9816,0,2024-06-04,2024-12-28,2024-06-12T14:03:45.000Z,true,true,207,786,207,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012742,LST-0012742,LOC-048,BRK-0196,4,4,rented,44114180,2420,18229,18229,0,2024-11-28,2025-02-12,2025-02-22T01:36:46.000Z,true,true,76,531,76,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012747,LST-0012747,LOC-035,BRK-0278,3,4,active,26558790,1893,14030,14030,0,2025-04-03,,2025-05-22T15:54:57.000Z,false,,,442,532,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012764,LST-0012764,LOC-009,BRK-0276,3,1,expired,4818096,912,5283,5283,0,2024-09-14,,2024-11-14T08:54:19.000Z,false,,,631,733,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012771,LST-0012771,LOC-015,BRK-0270,2,3,active,17490394,1438,12163,12163,0,2024-09-03,,2025-01-06T16:50:54.000Z,false,,,578,744,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012774,LST-0012774,LOC-054,BRK-0243,14,1,active,3574514,401,8914,8914,0,2025-01-31,,2025-03-10T15:08:34.000Z,false,,,515,594,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012786,LST-0012786,LOC-031,BRK-0170,2,3,active,13468693,1379,9767,9767,0,2024-01-19,,2024-06-02T04:00:48.000Z,false,,,796,972,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012787,LST-0012787,LOC-028,BRK-0198,3,4,expired,24603740,1340,18361,18361,0,2024-09-21,,2024-11-17T08:13:55.000Z,false,,,628,726,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012790,LST-0012790,LOC-017,BRK-0245,2,2,sold,9077580,2146,4230,4230,0,2025-05-02,2025-10-23,2025-08-17T08:36:06.000Z,true,true,174,355,174,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012791,LST-0012791,LOC-009,BRK-0040,2,3,withdrawn,10037432,1528,6569,6569,0,2025-01-23,,2025-05-09T17:56:53.000Z,false,,,455,602,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012801,LST-0012801,LOC-027,BRK-0307,6,3,withdrawn,10334736,1128,9162,9162,0,2025-03-26,,2025-04-24T20:57:27.000Z,false,,,470,540,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012811,LST-0012811,LOC-037,BRK-0123,3,3,sold,10890788,1487,7324,7324,0,2024-05-05,2024-10-27,2024-08-30T04:17:56.000Z,true,true,175,707,175,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012812,LST-0012812,LOC-043,BRK-0301,3,4,active,22389120,1521,14720,14720,0,2024-10-03,,2024-12-06T12:34:11.000Z,false,,,609,714,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012831,LST-0012831,LOC-030,BRK-0089,2,3,withdrawn,11424265,1255,9103,9103,0,2024-08-04,,2024-11-18T04:24:15.000Z,false,,,627,774,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012845,LST-0012845,LOC-009,BRK-0127,3,2,expired,5931198,1207,4914,4914,0,2025-11-15,,2026-03-29T21:43:08.000Z,false,,,131,306,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012851,LST-0012851,LOC-050,BRK-0022,3,3,active,16053620,1697,9460,9460,0,2026-02-01,,2026-05-27T21:51:53.000Z,false,,,72,228,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012860,LST-0012860,LOC-030,BRK-0150,8,2,paused,5012502,519,9658,9658,0,2025-06-15,,2025-08-24T01:57:48.000Z,false,,,348,459,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012861,LST-0012861,LOC-057,BRK-0203,1,3,active,11176150,2089,5350,5350,0,2026-02-20,,2026-05-27T11:53:45.000Z,false,,,72,209,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012862,LST-0012862,LOC-015,BRK-0277,14,4,rented,33130629,2961,11189,11189,0,2025-08-24,2026-02-03,2025-11-17T20:40:38.000Z,true,true,163,263,163,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012866,LST-0012866,LOC-075,BRK-0265,3,3,active,10391820,1110,9362,9362,0,2025-03-26,,2025-07-13T00:05:07.000Z,false,,,390,540,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012881,LST-0012881,LOC-033,BRK-0256,3,3,expired,10606036,1532,6923,6923,0,2024-09-22,,2024-10-24T03:40:16.000Z,false,,,652,725,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012885,LST-0012885,LOC-029,BRK-0306,2,2,sold,6470016,1162,5568,5568,0,2024-10-18,2024-11-29,2025-01-30T22:36:09.000Z,true,true,42,554,42,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012887,LST-0012887,LOC-016,BRK-0123,2,4,paused,23054560,1424,16190,16190,0,2024-07-22,,2024-11-03T20:47:05.000Z,false,,,642,787,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012890,LST-0012890,LOC-034,BRK-0190,1,2,active,8696098,1126,7723,7723,0,2025-12-27,,2026-05-13T22:57:58.000Z,false,,,86,264,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012907,LST-0012907,LOC-036,BRK-0180,2,4,rented,27391790,1570,17447,17447,0,2025-03-01,2025-09-10,2025-04-24T14:01:44.000Z,true,true,193,470,193,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012911,LST-0012911,LOC-020,BRK-0123,2,3,active,16703304,1236,13514,13514,0,2025-09-28,,2026-02-23T02:34:22.000Z,false,,,165,354,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012914,LST-0012914,LOC-033,BRK-0034,9,1,active,2786900,580,4805,4805,0,2024-02-10,,2024-03-09T19:30:50.000Z,false,,,881,950,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012916,LST-0012916,LOC-015,BRK-0240,1,3,expired,17485281,1563,11187,11187,0,2025-01-13,,2025-05-01T19:20:09.000Z,false,,,463,612,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012925,LST-0012925,LOC-040,BRK-0061,8,2,active,9980334,567,17602,17602,0,2025-03-13,,2025-06-14T20:23:52.000Z,false,,,419,553,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012927,LST-0012927,LOC-055,BRK-0203,15,4,expired,21885176,1546,14156,14156,0,2025-04-04,,2025-07-18T00:38:09.000Z,false,,,385,531,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012932,LST-0012932,LOC-064,BRK-0124,1,4,withdrawn,25655197,1891,13567,13567,0,2025-06-16,,2025-10-11T22:45:24.000Z,false,,,300,458,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012936,LST-0012936,LOC-011,BRK-0153,1,3,withdrawn,14734380,1290,11422,11422,0,2024-01-13,,2024-03-24T04:20:42.000Z,false,,,866,978,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012941,LST-0012941,LOC-058,BRK-0168,1,3,active,11679000,1145,10200,10200,0,2025-07-17,,2025-08-29T09:09:42.000Z,false,,,343,427,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012946,LST-0012946,LOC-018,BRK-0208,1,3,active,13076490,1706,7665,7665,0,2025-11-03,,2026-02-24T06:12:02.000Z,false,,,164,318,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012950,LST-0012950,LOC-002,BRK-0069,9,2,active,5373150,634,8475,8475,0,2025-11-24,,2026-02-04T13:07:55.000Z,false,,,184,297,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012952,LST-0012952,LOC-020,BRK-0128,1,4,paused,34578846,1566,22081,22081,0,2025-10-09,,2026-01-18T12:49:32.000Z,false,,,201,343,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012976,LST-0012976,LOC-027,BRK-0131,3,3,active,17835787,1909,9343,9343,0,2024-07-02,,2024-10-13T15:49:50.000Z,false,,,663,807,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0012980,LST-0012980,LOC-062,BRK-0294,2,2,rented,7812420,1155,6764,6764,0,2025-04-20,2025-06-23,2025-06-09T23:42:14.000Z,true,true,64,424,64,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
